person,content
Ganjar,"Relawan Koalisi Aktivis dan Milenial Indonesia untuk Ganjar Pranowo (Kami-Ganjar) mendoakan agar Presiden Joko Widodo menjadi Ketua Umum PDIP pada tahun 2024. Koordinator Nasional Kami-Ganjar Joko Priyoski menyampaikan PDIP bukan partai kerajaan sehingga Jokowi layak menduduki kursi ketua umum partai tersebut. ""Untuk PDI Perjuangan, kita tahu bahwa fatsun partai itu adalah demokrasi, bukan partai kerajaan, maka kami berharap Pak Jokowi mau dan bisa terpilih kelak menjadi Ketua Umum di Kongres PDIP Tahun 2024,"" kata Joko melalui keterangan tertulis, Rabu (26/10).    Joko mengatakan posisi Ketua Umum PDIP untuk Jokowi akan memuluskan transisi kepemimpinan. Menurutnya, hal itu akan memudahkan Jokowi untuk menyerahkan tongkat kepemimpinan PDIP ke Ganjar di masa mendatang. Pada saat yang sama, Kami-Ganjar mendukung Ganjar Pranowo menjadi calon presiden. Mereka menilai Ganjar sebagai sosok paling layak untuk menggantikan Jokowi sebagai presiden. ""Kami yakin jika Pak Jokowi maju menjadi Ketua Umum PDIP dan Pak Ganjar terpilih menjadi Presiden RI 2024-2029, semua program Nawacita Jokowi ... akan bisa diwujudkan secara utuh oleh Pak Ganjar,"" ujarnya.  Untuk menyukseskan dua misi itu, Kami-Ganjar akan melakukan konsolidasi nasional di Bogor pada Minggu (30/10). Konsolidasi itu juga akan diikuti dengan acara doa bersama. ""Kami adakan acara sakral ini menurut ajaran Islam agar nanti kerja-kerja politik kami untuk memenangkan Ganjar Pranowo sebagai Presiden RI dan juga agar Pak Jokowi pasca tidak menjadi Presiden lagi di 2024 bisa menjadi Ketua Umum PDI Perjuangan,"" ucapnya.  Sebelumnya, Ganjar menjadi salah satu kandidat presiden 2024-2029. Gubernur Jawa Tengah itu hampir selalu muncul dalam urutan tiga besar survei calon presiden. Meski demikian, Ganjar belum mendapat restu dari PDIP. Ia justru mendapat sanksi karena sempat menyatakan kesiapan maju sebagai calon presiden. "
Ganjar,"Ketua Dewan Pimpinan Cabang (DPC) PDIP Kota Solo FX Hadi Rudyatmo menyatakan dirinya menerima dengan penuh tanggung jawab atas sanksi yang dijatuhi partai terhadap dirinya. Rudy dijatuhi sanksi buntut pernyataannya mendukung Ganjar Pranowo di Pilpres 2024 bila mendapat restu Ketua Umum Megawati Soekarnoputri. Dia mengatakan dirinya masih berkomitmen terhadap Ketua Umum partai. ""Sehingga dengan sanksi yang diberikan kepada saya sanksi keras dan terakhir itu pun saya terima dengan penuh tanggung jawab,"" kata Rudy di kantor DPP PDIP, Menteng, Jakarta Pusat, Rabu (26/10).   Rudy mengatakan dirinya akan tetap menjalankan tugas sebagai Ketua DPC PDIP Solo. Ia berkomitmen untuk membawa kemenangan PDIP baik di tingkat legislatif maupun Pilpres sesuai arahan Megawati.  ""Saya ke depan adalah untuk memenuhi momentum pemenangan pemilihan legislatif dan pemilihan presiden seusai dengan apa yang diputuskan oleh Ibu Ketum,"" katanya. Sanksi terhadap Rudy diberikan usai dirinya diminta keterangan oleh Sekretaris Jenderal (Sekjen) PDIP Hasto Kristiyanto bersama Ketua DPP PDIP Bidang Kehormatan Komaruddin Watubun. Rudy mendapat sanksi keras dan mendapat peringatan terakhir buntut pernyataannya. Menurut Komaruddin, Rudy melanggar hasil Kongres partai yang menyatakan bahwa kewenangan capres dan cawapres PDIP sepenuhnya hak prerogatif Ketua Umum Megawati Soekarnoputri. ""Pak Rudy kader senior, tentu sanksi juga harus lebih berat, karena itu kita jatuhkan sanksi keras dan peringatan terakhit kepada FX Rudy,"" kata Komaruddin dalam jumpa pers.  "
Ganjar,"Ketua Dewan Pimpinan Cabang (DPC) PDIP Solo FX Hadi Rudyatmo dijatuhi sanksi keras dan mendapat peringatan terakhir buntut pernyataannya yang mendukung Ganjar Pranowo di Pemilihan Presiden (Pilpres) 2024. Hal itu disampaikan Ketua DPP PDIP Bidang Kehormatan Komaruddin Watubun usai menggelar pertemuan tertutup dengan Rudy di kantor DPP PDIP, Rabu (26/10). ""Pak Rudy kader senior, tentu sanksi juga harus lebih berat, karena itu kita jatuhkan sanksi keras dan peringatan terakhit kepada FX Rudy,"" kata Komaruddin dalam jumpa pers.   Komaruddin mengakui pemeriksaan terhadap Rudy oleh dirinya dan Sekretaris Jenderal (Sekjen) PDIP Hasto Kristiyanto berlangsung agak lama, terutama karena Rudy merupakan kader senior.  Namun, Komaruddin menyatakan dirinya harus tegas dan tanpa pandang bulu. Dia menilai Rudy telah melanggar keputusan Kongres Partai bahwa kewenangan soal pencalonan presiden dan wakil presiden adalah hak prerogatif Ketua Umum Megawati Soekarnoputri. ""Saudara dinyatakan melanggar keputusan kongres bahwa semua menyangkut capres cawapres adalah kewenangan Ketua Umum Bu Mega semua kader tertib tanpa kecuali,"" katanya. Dukungan oleh Rudy sebelumya ia sampaikan merespons pernyataan Ganjar di sebuah televisi swasta yang menyatakan siap maju di Pilpres 2024. Ganjar sendiri telah lebih dulu dimintai klarifikasi soal pernyataan kesiapannya maju di Pilpres 2024. Dia mendapat sanksi ringan berupa teguran lisan karena dianggap melangkahi wewenang Megawati.  "
Ganjar,"Ketua Dewan Pimpinan Cabang (DPC) PDIP Solo FX Hadi Rudyatmo mengenakan seragam lengkap partai saat memenuhi panggilan ke kantor DPP PDIP, Jakarta, Rabu (26/10). Berdasarkan foto-foto yang dirilis PDIP dalam pertemuan, Rudy mengenakan seragam partai berwarna merah lengan panjang. Rudy disambut Sekretaris Jenderal PDIP Hasto Kristiyanto dan Ketua DPP PDIP Bidang Kehormatan Komaruddin Watubun. Ketiganya bertemu di sebuah ruangan yang menampilkan lukisan Ketua Umum PDIP Megawati Soekarnoputri. Rudy tiba di kantor DPP PDIP sekitar pukul 10.00 WIB. Ia terbang dari Solo sehari sebelumnya.   ""Gimana Mas. Sehat?"" tanya Hasto ke Rudy.  ""Sorry terlambat. Karena terima tamu dulu. Klarifikasi yang lain. Buka saja maskernya,"" lanjut Hasto sambil menawarkan air putih ke Rudy. Hingga berita ini ditulis, pertemuan masih berlangsung dan digelar secara tertutup. Adapun dalam pemanggilan hari ini, Rudy diminta klarifikasi soal pernyataan kesiapannya mendukung Ganjar Pranowo jika ditugaskan Ketua Umum PDIP Megawati Soekarnoputri sebagai calon presiden. Pernyataan itu disampaikan Rudy merespons pernyataan Ganjar di sebuah televisi swasta yang menyatakan siap maju di Pilpres 2024. Ganjar sendiri telah lebih dulu dimintai klarifikasi soal pernyataan kesiapannya maju di Pilpres 2024. Dia mendapat sanksi teguran lisan karena dianggap melangkahi wewenang Megawati.  "
Ganjar,"Survei Litbang Kompas menunjukkan elektabilitas Ganjar Pranowo, Prabowo Subianto, dan Anies Baswedan menempati posisi tiga teratas jelang pendaftaran calon presiden Pilpres 2024. Komisi Pemilihan Umum (KPU) membuka masa pendaftaran capres-cawapres pada 19 Oktober 2023 mendatang. Pada periode survei Oktober 2022, elektabilitas Ganjar mencapai 23,2 persen. Mengungguli Prabowo 17,6 persen dan Anies dengan elektabilitas 16,5 persen.    Hasil survei Oktober yang dilakukan Kompas itu berbeda dengan Juni lalu. Saat itu, Prabowo menduduki posisi puncak dengan elektabilitas 25,3 persen, Ganjar 22 persen, dan Anies hanya 12,6 persen. Sejak Oktober 2019, tren elektabilitas Ganjar tampak terus menanjak. Dua tahun kemudian di bulan yang sama, elektabilitas Ganjar sudah mencapai 13,9 persen. Kini, ia menduduki puncak elektabilitas capres. Sementara itu, elektabilitas Anies cenderung stagnan dan mengalami fluktuasi. Pada Oktober 2021, elektabilitasnya sebesar 9,6 persen, kemudian meningkat pada Januari 2022 dengan 14,2 persen. Namun, angka itu menurun pada Juni 2022 dengan 12,6 persen dan kembali meningkat di periode ini.  Elektabilitas Prabowo tampak tidak stabil dan mengalami naik-turun sejak awal menjabat sebagai Menteri Pertahanan. Usai bergabung dengan Kabinet Indonesia Maju di Oktober 2019, elektabilitas Prabowo 14,7 persen. Kemudian terus menurun di titik terendah pada Januari 2021 dengan 12 persen. Sejak itu elektabilitasnya terus mengalami fluktuasi. Tokoh lain yang memiliki elektabilitas tinggi sebagai capres antara lain Ridwan Kamil 8,5 persen. Lalu Sandiaga Uno, Andika Perkasa, dan Agus Harimurti Yudhoyono berada di kisaran 2,2-2,5 persen. Survei Kompas ini dilakukan dengan metode pencuplikan sistematis bertingkat di 34 provinsi. Survei dilakukan dengan mewawancara langsung 1.200 responden pada 24 September-7 Oktober 2022. Tingkat kepercayaan mencapai 95 persen dan margin of error kurang lebih 2,8 persen. Sebulan sebelumnya, Indikator Politik Indonesia juga merilis hasil survei. Hasilnya, Ganjar di urutan pertama dengan elektabilitas sebesar 29 persen. Diikuti Prabowo 19,6 persen dan Anies 17,4 persen. Di bulan September, Charta Politika pun merilis hasil survei. Elektabilitas Ganjar Pranowo tertinggi yakni 31,3 persen. Anies di urutan kedua dengan elektabilitas sebesar 20,6 persen. Diikuti Prabowo Subianto 24,4 persen. "
Ganjar,"Ketua DPC PDIP Solo, FX Hadi Rudyatmo menganggap wajar DPP PDIP menjatuhkan sanksi kepada Gubernur Jawa Tengah Ganjar Pranowo. Ia menganggap sanksi dari DPP sebagai bentuk perhatian dari partai terhadap kader. ""Kalau didiamkan saja malah ngenes,"" kata Rudy saat ditemui di kediamannya, Selasa (25/10).    Mantan Wali Kota Solo itu yakin sanksi yang dijatuhkan DPP terhadap Ganjar tidak akan berdampak negatif terhadap karier politiknya di PDIP. Teguran tersebut, kata Rudy, sebagai peringatan agar Ganjar mengutamakan tugasnya sebagai Gubernur Jawa Tengah. ""Menurut saya enggak ada. Teguran lisan itu kan arahnya supaya Ganjar melaksanakan program-program Pemerintah Jokowi khususnya di Jawa Tengah,"" katanya. Pada hari ini, Rudy juga dipanggil DPP PDIP untuk diminta keterangan terkait pernyataannya mendukung Ganjar Pranowo sebagai calon presiden. Sebelumnya, Ganjar mendapat teguran lisan setelah memenuhi panggilan DPP PDIP, Senin (24/11) kemarin. Sanksi tersebut sebagai buntut pernyataan Ganjar terkait kesiapannya menjadi calon presiden di Pemilu 2024. DPP PDIP juga menyatakan akan menjatuhkan sanksi kepada kader yang terlibat dalam Dewan Kolonel untuk menggalang dukungan terhadap Puan Maharani sebagai calon presiden di Pemilu 2024.  "
Ganjar,"Ketua Dewan Pimanan Cabang (DPC) PDIP Solo FX Hadi Rudyatmo memastikan bakal memenuhi panggilan pimpinan pusat partainya di Jakarta hari ini, Rabu (26/10). Rudy akan dimintai keterangan soal pernyataan dukungan ke Ganjar Pranowo di Pilpres 2024. ""Saya nanti berangkat ke Jakarta. Saya besok pukul 11.00 WIB dipanggil DPP. Iya hadir, kader dipanggil pimpinan ya hadir, datang,"" kata Rudy kepada CNNIndonesia.com, Selasa (25/10).    Dia tak mempersoalkan pemanggilan tersebut. Menurutnya kader harus siap mendapat penghargaan maupun sanksi. Kader PDIP, lanjutnya, juga harus mengutamakan kepentingan bangsa dan negara di atas kepentingan pribadi. ""Jadi kader partai harus siap 3B. Dibuang, dibuang ide-idenya. Siap dibunuh, dibunuh karakternya. Siap dibui, maksudnya dikungkung, tidak ke mana-mana,"" katanya. Rudy mengaku tak melakukan persiapan apapun untuk memenuhi panggilan DPP PDIP di Jakarta. Sebagai kader yang manut taat pada ketua umum, katanya, ia siap menerima penghargaan dan hukuman dari ketua umum.  Sekjen PDIP Hasto Kristiyanto sebelumnya mengatakan pemanggilan Rudy buntut dari pernyataannya yang mendukung Ganjar Pranowo sebagai capres di Pilpres 2024. Rudy mengaku mendukung penuh Ganjar maju jika benar siap dan mendapat rekomendasi partai. ""Kalau Pak Ganjar siap nyapres dan Ketua Umum (Mega) memberikan rekomendasi, tidak hanya sejuta persen, kita berikan untuk memenangkan menjadi presiden,"" kata Rudy saat dihubungi Kamis, (20/10). Sejauh ini Ganjar Pranowo juga sudah dipanggil dan diberi sanksi berupa teguran tertulis oleh DPP PDIP. Sanksi diberikan usai Gubernur Jawa Tengah itu menyatakan siap menjadi calon presiden. "
Ganjar,"Wakil Ketua Umum Partai Golkar Ahmad Doli Kurnia mengaku pihaknya akan meminta pertimbangan Presiden Joko Widodo terkait calon presiden (Capres) yang bakal diusung oleh Koalisi Indonesia Bersatu (KIB). Pasalnya, salah satu visi KIB ialah melanjutkan program-program pemerintahan Jokowi. ""Kemudian disampaikan KIB ini visinya adalah melanjutkan apa yang sudah ditorehkan Pak Jokowi. Tentu komunikasi akhir pada saat pengambilan keputusan [Capres] itu juga akan melibatkan Pak Jokowi,"" papar Doli di CNN Indonesia TV.    Ia juga yakin Jokowi akan mendukung Golkar hingga Pemilu 2024 mendatang. Meskipun, untuk keputusan tokoh yang bakal dicalonkan harus melewati pembicaraan dengan partner koalisi yaitu PPP dan PAN. ""KIB ini parpol dalam koalisi pemerintahan, dan salah satu visi KIB ini ingin meneruskan prestasi-prestasi yang sudah ditorehkan Pak Jokowi. Jadi kita punya kepentingan estafet pemerintahan ini dengan program-program yang selama ini berjalan,"" jelas Doli. Menurutnya, hal ini ditunjukkan dengan Ketum Golkar Airlangga Hartarto, Ketum PAN Zulkifli Hasan, dan eks Ketum PPP Suharso Monoarfa yang saat ini menjadi menteri di Kabinet Jokowi. Walau demikian, ia enggan disebut sebagai koalisi sekoci untuk Ganjar Pranowo. Selama ini beredar kabar, KIB dibentuk untuk mengusung Ganjar jika PDIP tak mau. Doli mengaku pihaknya adalah partai yang mandiri. Ia pun yakin Jokowi tak akan campur tangan dalam keputusan-keputusan KIB. ""Saya kira Pak Jokowi akan menghormati [keputusan KIB]. Yang kedua tentu keputusan yang diambil oleh Golkar tentu sekarang dengan KIB dan karena memang Golkar, PAN, PPP bagian dari koalisi pemerintahan,"" tegas Doli.  Sebelumnya, Presiden Jokowi memuji sosok Ketua Umum Golkar Airlangga Hartarto sebagai pemimpin yang memiliki jam terbang tinggi. Menurut Jokowi, sosok seperti Airlangga yang dibutuhkan oleh Indonesia untuk menghadapi kondisi ekonomi global saat ini. Hal ini diungkapkan saat Jokowi menghadiri puncak peringatan HUT ke-58 Partai Golkar di Kemayoran, Jakarta, Jumat (21/10). ""Pemimpin ke depan ini harus kita pilih yang memiliki jam terbang yang tinggi, salah satu yang saya lihat Bapak Airlangga Hartarto,"" kata Jokowi. "
Ganjar,"Partai Keadilan Sejahtera (PKS) menyatakan usulan calon wakil presiden sudah mengerucut ke nama Ahmad Heryawan atau Aher di Pilpres 2024. Bakal dibicarakan dengan NasDem dan Demokrat. Diketahui, PKS, NasDem dan Demokrat tengah menjajaki koalisi untuk menghadapi Pilpres 2024. Anies Baswedan digadang-gadang bakal menjadi capres yang akan diusung. ""Kalau dibuat mengerucut dari internal kita, kalau diminta satu orang dari PKS, pilihan mengerucut kepada Ahmad Heryawan sebagai salah satu kandidat yang kita usulkan,"" kata Jubir PKS M Kholid dalam diskusi KedaiKOPI di Jakarta Pusat, Minggu (23/10).    Namun, Kholid menilai nama Aher belum jadi keputusan final. Sebab, PKS masih akan membahasnya bersama Partai NasDem dan Demokrat. Lembaga survei KedaiKOPI sempat memunculkan nama Aher sebagai salah satu sosok calon potensial untuk maju dalam Pilpres 2024. Survei yang dilakukan bulan Januari 2022 lalu itu menunjukkan Aher hanya mendapatkan elektabilitas sebesar 1,3 persen dan ditempatkan di posisi delapan. Aher kalah saing dengan tokoh lainnya di lima besar seperti Ganjar Pranowo di posisi puncak dengan elektabilitas 25 persen. Lalu, berturut disusul Prabowo Subianto (21,9 persen), Anies Baswedan (16,2 persen), Ridwan Kamil (7,7 persen) dan Agus Harimurti Yudhoyono (AHY) (5,3 persen). Survei KedaiKOPI ini mengambil sampel responden sebanyak 1.201 orang yang digelar pada 17-24 Januari 2022 di 34 provinsi di Indonesia.  Selanjutnya, nama Aher muncul pada survei yang dilakukan oleh Indikator Political Opinion (IPO) bulan Maret 2021 lalu. Aher dalam survei ini mendapatkan elektabilitas sebagai Capres sebesar 2,3 persen dan menempati urutan kesembilan dari total 20 nama. Bahkan elektabilitas Aher kalah dari nama Presiden PKS Ahmad Syaikhu yang berada di posisi delapan dengan 3,8 persen. Survei IPO ini menempatkan nama Anies Baswedan berada di posisi puncak dengan elektabilitas tertinggi Capres dengan 15,8 persen. Lalu, berturut disusul oleh Ganjar Pranowo (12,6 persen), Sandiaga S. Uno (9,5 persen), Ridwan Kamil (7,9 persen) dan Agus Harimurti Yudhoyono (AHY) (7,1 persen). Survei IPO ini melibatkan 1.200 responden pada 10-22 Maret 2021. Pengambilan sampel menggunakan metode multistage random sampling, sampling error 2,50 persen dengan tingkat akurasi data 97 persen.  "
Erick Thohir,"Perwakilan FIFA Niko Nhouvannasak menyambangi kantor PSSI di Jakarta untuk membahas Tragedi Kanjuruhan. Niko yang menjabat sebagai FIFA Development Project Coordinator tiba di Kantor PSSI, GBK Arena, Jakarta, Senin (10/10). Kedatangannya disambut Ketua Umum PSSI Mochamad Iriawan, Wakil Ketua Umum Iwan Budianto, Sekjen Yunus Nusi, dan Wasekjen Maaike Ira Puspita. ""Kami menyambut baik dan mengapresiasi kedatangan FIFA pada hari ini di kantor PSSI. FIFA menyatakan bahwa akan terus melakukan pendampingan dan memberikan dukungan terbesar kepada PSSI setelah insiden tersebut,"" kata Iriawan di laman resmi PSSI.    ""Langkah-langkah nyata dan solusi terbaik ke depan menjadi topik pembahasan pada rapat hari ini. Rapat ini merupakan rapat awal yang akan diikuti oleh serangkaian kegitan pendampingan oleh FIFA untuk meningkatkan perkembangan sepak bola di Indonesia,"" tambahnya. Sebelumnya, Menteri BUMN Erick Thohir menyatakan Presiden FIFA Gianni Infantino dijadwalkan ke Indonesia dan bertemu Presiden RI Joko Widodo pada 18 Oktober mendatang. Pertemuan antara Infantino dan Jokowi ini dilakukan dalam rangka mengawal transformasi sepak bola Indonesia. ""Tanggal 18 Oktober, Presiden FIFA akan hadir di sini [Indonesia] bertemu dengan Bapak Presiden RI Joko Widodo untuk menyepakati beberapa hal dan kita harapkan pertemuan itu memberikan hasil baik,"" ujar Erick dalam keterangannya di Jakarta. Erick mengatakan niat baik FIFA dan pemerintah Indonesia dalam membenahi sepak bola Indonesia harus diapresiasi. Ia menilai ini merupakan kesempatan emas untuk Indonesia dalam memperbaiki tata kelola sepak bola Indonesia. Upaya ini, ucap Erick, memerlukan dukungan semua pihak, mulai dari klub, suporter, keamanan, dan pemegang hak siar.   ""Kalau kita mau transformasi, ini harus menyeluruh. Ini tragedi yang memilukan sangat menggerus hati kita, tidak boleh terjadi lagi. Ini pelajaran yang sangat berat buat sepak bola Indonesia dan bangsa,"" ujar Erick. Diketahui, Tragedi Kanjuruhan terjadi setelah laga Arema FC vs Persebaya Surabaya berakhir dengan skor 2-3 untuk kemenangan tim tamu. Sejumlah suporter Arema kemudian turun ke lapangan dan mendapat adangan aparat keamanan yang melibatkan Polisi dan TNI. Sejumlah gas air mata ditembakkan termasuk ke arah tribun penonton sehingga mengakibatkan 131 korban meninggal dunia.   Duel Liga 1 antara Arema FC vs Persebaya Surabaya dinodai dengan kerusuhan yang menewaskan ratusan orang. Sebuah tragedi terbesar dalam sejarah sepak bola Indonesia. "
Erick Thohir,"Kementerian BUMN mulai melakukan revitalisasi industri gula nasional. Hal itu ditandai dengan peluncuran revitalisasi industri gula nasional yang dilaksanakan oleh Menteri BUMN Erick Thohir pada Senin (10/10). Menteri BUMN Erick Thohir berharap revitalisasi industri gula nasional dapat memenuhi kebutuhan gula nasional secara jangka menengah dan panjang. ""Hari ini kami akan coba kick off bagaimana kita akan meresmikan revitalisasi gula nasional, dan tentu kita harapkan (revitalisasi) gula yang kita lakukan pada hari ini bisa memenuhi kebutuhan gula nasional untuk jangka menengah dan panjang,"" ujar Erick Thohir seperti dikutip dari Antara, Senin ini.    Erick Thohir selain merevitalisasi industri, pemerintah juga akan berupaya mendorong peningkatan kesejahteraan petani. ""Kita bisa lihat nanti bahwa produksi daripada perusahaan gula nasional ini yang tadinya 2,35 juta ton akan naik menjadi 4,7 juta ton dan terus (meningkat) menjadi 5,7 juta ton,"" katanya. Selain itu Erick Thohir juga mendorong pendapatan petani harus meningkat dari yang hanya Rp13,1 juta per hektare, menjadi Rp32,1 juta per hektare. Upaya untuk itu, lanjut dia, akan dilakukan secara bertahap.  Ia juga menyampaikan bahwa transformasi PT Perkebunan Nusantara atau PTPN sudah berjalan baik dan memasuk proyek strategis nasional. Kementerian BUMN melakukan penggabungan tujuh PTPN, anak usaha PTPN dan dua cucu perusahaan PTPN menjadi satu perusahaan yakni perusahaan gula nasional. Penggabungan BUMN berikutnya, kata dia, terkait kelapa sawit nasional, kopi, cokelat, dan sebagainya. "
Erick Thohir,"Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mengubah syarat dan tata cara pengangkatan serta pemberhentian para direksi perusahaan pelat merah. Perubahan salah satunya menyangkut pengecekan rekam jejak, integritas para direksi dan calon direksi secara berkala. Perubahan ini tertuang dalam Peraturan Menteri BUMN Nomor PER-7/MBU/09/2022 tentang Perubahan Atas Peraturan Menteri BUMN Nomor PER-11/MBU/07/2021 tentang Persyaratan, Tata Cara Pengangkatan, dan Pemberhentian Anggota Direksi BUMN. ""Dalam melakukan pengukuran integritas, perilaku yang baik, dan perilaku jujur calon anggota direksi, menteri harus memperhatikan dan mempertimbangkan daftar dan rekam jejak,"" tulis Pasal 2A Permen BUMN yang dikutip, Senin (10/10).    Dalam aturan lama talenta terseleksi adalah talenta BUMN yang diusulkan oleh direksi BUMN kepada dewan komisaris/dewan pengawas BUMN, berdasarkan penilaian atas rekam jejak (track record) yang terdiri atas kinerja dan kapasitas yang bersangkutan. Sedangkan, dalam aturan baru ini, pengecekan rekam jejak dilakukan secara berkala dan langsung oleh menteri BUMN. Dalam aturan baru ini, menteri BUMN akan secara berkala menyusun daftar dan rekam jejak direksi, dan/atau calon direksi, dengan kriteria yang telah ditetapkan sebagai tersangka, terdakwa atau dinyatakan bersalah dengan putusan pengadilan yang berkekuatan hukum tetap (inkracht). Langkah ini dilakukan karena jika ada direksi atau calon direksi BUMN menjadi tersangka atau terdakwa, maka akan merugikan perusahaan, dan melanggar ketentuan perusahaan.  Adapun sumber informasi daftar dan rekam jejak direksi dan atau calon direksi akan diperoleh dari Kementerian/Lembaga (K/L), instansi negara yang melaksanakan audit serta aparat penegak hukum. Kemudian, pengumpulan data daftar dan rekam jejak terhadap direksi dan atau calon direksi dilaksanakan oleh wakil menteri, sekretaris kementerian, deputi, dan/atau deputi yang membidangi hukum melalui koordinasi dan pendataan rekam jejak. ""Deputi menyampaikan usulan daftar dan rekam jejak direksi dan/atau calon direksi termasuk perubahan daftar dan rekam jejak kepada menteri secara berkala setiap enam bulan atau sewaktu-waktu jika diperlukan,"" tulis pasal 4C ayat 2.  Sementara, untuk syarat materiil dan formal seseorang bisa diangkat jadi direksi BUMN masih sama dengan aturan lama, yakni: Syarat materiil haru memiliki: a. keahlian; b. integritas; c. kepemimpinan; d. pengalaman; e. jujur; f. perilaku yang baik; dan g. dedikasi yang tinggi untuk memajukan dan mengembangkan perusahaan. Sementara, syarat formal menjadi direksi BUMN adalah seseorang harus cakap melakukan perbuatan hukum.  "
Erick Thohir,"Presiden Joko Widodo (Jokowi) menambah modal PT Waskita Karya Tbk sebesar Rp3 triliun melalui penyertaan modal negara (PMN) di tahun ini. Hal ini tertuang dalam Peraturan Pemerintah (PP) Nomor 34 Tahun 2022 tentang Penambahan PMN ke Dalam modal Saham Perusahaan Perseroan PT Waskita Karya Tbk yang ditetapkan dan ditandatangani Jokoiw pada 4 Oktober 2022. Dalam aturan ini disebutkan, PMN diberikan untuk memperbaiki struktur permodalan dan meningkatkan kapasitas usaha Waskita dalam rangka penyelesaian proyek strategis nasional (PSN) di bidang jalan tol melalui penerbitan saham baru guna mempertahankan komposisi kepemilikan saham negara pada Perseroan.    ""Nilai penambahan penyertaan modal negara sebagaimana dimaksud dalam Pasal 1 sebesar paling banyak Rp3.000.000.000.000 (tiga triliun rupiah),"" tulis pasal 2 PP tersebut yang dikutip pada Senin (10/10). Tambahan anggaran ini akan diambil dari Anggaran Pendapatan dan Belanja Negara (APBN) 2022 yang telah ditetapkan dalam rincian belanja. Besaran tambahan PMN ini telah disetujui Menteri Keuangan Sri Mulyani berdasarkan hasil pelaksanaan penerbitan saham baru yang disampaikan oleh Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir. Dengan demikian, maka PMN yang masuk kepada Waskita Karya totalnya menjadi Rp6 triliun. Sebab, pada awal tahun pemerintah menyebutkan telah memberikan PMN sebesar Rp3 triliun pada Wakita Karya. Berdasarkan data Kementerian Keuangan pada 17 Januari 2022, disebutkan pada tahun ini pemerintah memberikan PMN kepada tujuh BUMN besaran nilai Rp38,5 triliun.  Tujuh BUMN dimaksud yakni: 1. PT Waskita Karya (Rp3 triliun) Untuk mendukung penyelesaian ruas tol Kayu Agung-Palembang-Betung dan Bogor-Ciawi-Sukabumi. 2. PT PII (Rp1,085 triliun) Untuk mendukung penjaminan untuk 19 proyek infrastruktur. 3. PT SMF (Rp2 triliun) Untuk mendukung pembiayaan perumahan bagi MBR dengan target 200.000 unit (porsi 25 persen). 4. PT Adhi Karya (Rp1,976 triliun) Untuk investasi pada jalan tol Solo-Yogya-Kulonprogo, Yogyakarta-Bawen dan SPAM Regional Karian-Serpong. 5. PT Hutama Karya (Rp23,850 triliun) Untuk melanjutkan pembangunan 8 ruas Tol Trans Sumatera (JTTS). Output JTTS bagi masyarakat berupa penurunan waktu tempuh dan biaya logistik. 6. Perum Perumnas (Rp1,568 triliun) Untuk meningkatkan kapasitas usaha dalam melanjutkan program Pemerintah pengadaan ""satu juta rumah"" serta mendukung penyediaan perumahan rakyat untuk MBR. 7. PT PLN (Rp5 triliun) Untuk pembangunan proyek-proyek ketenagalistrikan (transmisi, gardu induk dan distribusi listrik desa) serta mendukung pengembangan 5 DPSP (Danau Toba, Mandalika, Labuan Bajo, Borobudur dan Likupang).    "
